label,labelLabel,artist,artistLabel,work,workLabel
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q7754482,The Number One Song in Heaven
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q7997608,Whomp That Sucker
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q17038546,"Two Hands, One Mouth: Live in Europe"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q30602279,Hippopotamus
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q52115621,When Do I Get to Sing 'My Way'
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q55517183,When I'm with You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q85815294,When I Kiss You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q96021272,"A Steady Drip, Drip, Drip"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q115826514,Annette
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q119476348,The Girl Is Crying in Her Latte
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1344131,Sparks,http://www.wikidata.org/entity/Q133262322,Mad!
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1361033,Northern Kings,http://www.wikidata.org/entity/Q3495095,Reborn
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1361033,Northern Kings,http://www.wikidata.org/entity/Q4347834,Rethroned
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1361609,Errol Brown,http://www.wikidata.org/entity/Q19862203,Personal touch
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q3933839,Return of the Mack
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q3933840,Return of the Mack
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q5904589,Horny
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q5976099,I Am What I Am
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q6036031,Innocent Man (Misunderstood)
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q6768948,Mark Morrison discography
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q7094185,Only God Can Judge Me
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1364471,Mark Morrison,http://www.wikidata.org/entity/Q16958248,Innocent Man
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q4659676,A Song Is a City
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q4877054,Beating like a Drum
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q4920762,"Black Fingernails, Red Wine"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q4920763,"Black Fingernails, Red Wine"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q4959585,Breaking Up
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5291737,Don't Let Me Down
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5332660,Echo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5398141,Eskimo Joe
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5398143,Eskimo Joe
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5398144,Eskimo Joe discography
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5468274,Foreign Land
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5505702,From the Sea
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5557445,Ghosts of the Past
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q5564335,Girl
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6037427,Inshalla
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6540223,Liar
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6544852,Life Is Better with You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6669866,London Bombs
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6683632,Losing Friends Over Love
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q6691898,Love is a Drug
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7085559,Older Than You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7201079,Planet Earth
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7422024,Sarah
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7545823,Smoke
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7575635,Speeding Car
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7654203,Sweater
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7960961,Wake Up
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7992795,When We Were Kids
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q7997374,Who Sold Her Out
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q16956354,New York
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q17033894,Wastelands
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1367820,Eskimo Joe,http://www.wikidata.org/entity/Q109657169,The World Repeats Itself Somehow – The Best of Eskimo Joe
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q4745575,Americana Master Series: Best of the Sugar Hill Years
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q4896920,Best of Guy Clark
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q4898458,Better Days
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q4931537,Boats to Build
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5142239,Cold Dog Soup
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5180572,Craftsman
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5310825,Dublin Blues
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5622163,Guy Clark
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5622164,Guy Clark – Greatest Hits
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q5766251,Hindsight 21/20: Anthology 1975–1995
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q6383227,Keepers
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q6657187,"Live from Austin, TX"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q7707604,Texas Cookin'
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q7728907,The Dark
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q7732478,The Essential Guy Clark
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q7757417,The Platinum Collection
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q7765548,The South Coast of Texas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q8034658,Workbench Songs
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q17041082,Old No. 1
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q17059588,Old Friends
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q17060380,My Favorite Picture of You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q24807591,Somedays the Song Writes You
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1386899,Guy Clark,http://www.wikidata.org/entity/Q39057229,Homegrown Tomatoes
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q5565023,Gita
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q6437013,"Krig-ha, Bandolo!"
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q7064939,Novo Aeon
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q7073237,O Dia em que a Terra Parou
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q7105456,Os 24 Maiores Sucessos da Era do Rock
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q7296205,Raulzito e os Panteras
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q9556266,A arte de Raul Seixas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q9558476,Q9558476
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q9558518,Q9558518
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q9624071,Ao Vivo – Único e Exclusivo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10277910,Q10277910
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10297903,Hollywood Rock
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10299126,Há 10 Mil Anos Atrás
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10327240,Q10327240
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10329263,Q10329263
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10338759,O baú do Raul
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10339701,Q10339701
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10351649,Q10351649
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10357629,Raul Rock Seixas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10357639,Raul Seixas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10357640,Dois CDs BIS: Raul Seixas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10357651,Raul Vivo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10369028,Se o Rádio não Toca…
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q10387069,Uah-Bap-Lu-Bap-Lah-Béin-Bum!
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q16142556,Q16142556
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q18244754,Como Vovó já Dizia
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1392583,Raul Seixas,http://www.wikidata.org/entity/Q28677625,Q28677625
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q129670,No Sé Si Es Baires o Madrid
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q511442,Q511442
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q526068,El amor después del amor
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q2839305,Corazón clandestino
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q2842452,Q2842452
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q3285177,Enemigos íntimos
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q3607679,Mariposa Technicolor
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5234939,El Mundo Cabe en Una Canción
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5392265,Q5392265
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5665747,Rodolfo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5697439,Antología
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5792752,Q5792752
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5884618,Q5884618
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5884844,Grandes éxitos
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5977985,Q5977985
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q5978033,Q5978033
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q6135657,Super 6
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q6347179,Fito Paez discography
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8177920,11 y 6
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8184253,Abre
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8192885,Al lado del camino
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8261757,Canciones para aliens
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8346349,Circo Beat
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8346537,Ciudad de pobres corazones
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8349765,Confiá
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8469108,Del 63
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8846061,Euforia
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8960627,Ey!
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q8964155,Giros
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9019367,La la la
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9032213,Q9032213
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9033880,Q9033880
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9048918,Q9048918
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9068569,Q9068569
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q9086046,Tercer mundo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q10945583,Q10945583
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q11165572,Q11165572
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q15108231,El sacrificio
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q15636113,Track Track
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q16492100,Dreaming Rosario
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q16492198,El amor después del amor 20 años
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18224835,Rock and Roll Revolution
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18244058,Ciudad de pobres corazones
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18246374,El amor después del amor
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18246381,El Diablo de tu Corazón
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18279298,Q18279298
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18279988,Polaroid de Locura Ordinária
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18281199,Tumbas de la Gloria
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18281254,Un vestido y un amor
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18285514,Y dale alegría a mi corazón
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q18285522,Yo te amo
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q20978883,Locura total
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21001863,Carta para mí desde el 2086
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21001967,Dejaste ver tu corazón
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21002126,Folis Verghet
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21003094,Instant-táneas
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21003437,Parte del aire
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21003672,Sólo la la la
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q21003753,Woycek
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q30087361,Yo vengo a ofrecer mi corazón
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q48890107,Grandes canciones
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q54851426,Q54851426
http://www.wikidata.org/entity/Q21077,Warner Music Group,http://www.wikidata.org/entity/Q1393935,Fito Páez,http://www.wikidata.org/entity/Q60999492,Hermanos
